Date,Sku,Orders
05.27.2020,282178,1
05.27.2020,396395,1
05.27.2020,398582,1
05.27.2020,429616,1
05.27.2020,429631,1
05.27.2020,429635,3
05.27.2020,429638,4
05.27.2020,452594,1
05.27.2020,452608,1
05.27.2020,452617,3
05.27.2020,469969,1
05.27.2020,492318,1
05.27.2020,500224,1
05.27.2020,500225,4
05.27.2020,503645,1
05.27.2020,503649,1
05.27.2020,503661,2
05.27.2020,503663,3
05.27.2020,503664,1
05.27.2020,503669,1
05.27.2020,527947,1
05.27.2020,527949,1
05.27.2020,527950,2
05.27.2020,1185359,1
05.27.2020,1185412,2
05.27.2020,1185416,3
05.27.2020,1185420,2
05.27.2020,1185422,2
05.27.2020,1185506,2
05.27.2020,1185510,2
05.27.2020,1185512,1
05.27.2020,1185513,2
05.27.2020,1185521,1
05.27.2020,1185524,1
05.27.2020,1185595,1
05.27.2020,1185597,3
05.27.2020,1185599,3
05.27.2020,1185716,1
05.27.2020,1185817,1
05.28.2020,16991,1
05.28.2020,22433,1
05.28.2020,53030,1
05.28.2020,72867,1
05.28.2020,117066,1
05.28.2020,117106,1
05.28.2020,291930,1
05.28.2020,291934,1
05.28.2020,434025,1
05.28.2020,445506,1
05.28.2020,445935,1
05.28.2020,452457,1
05.28.2020,452612,1
05.28.2020,478189,1
05.28.2020,478190,1
05.28.2020,483375,1
05.28.2020,483385,1
05.28.2020,483390,1
05.28.2020,503650,1
05.28.2020,506487,1
05.28.2020,506488,1
05.28.2020,1184893,1
05.28.2020,1185744,1
05.28.2020,1186336,1
05.28.2020,22837,2
05.28.2020,26778,1
05.28.2020,30187,1
05.28.2020,30295,1
05.28.2020,30654,1
05.28.2020,43621,1
05.28.2020,47197,1
05.28.2020,53031,1
05.28.2020,117054,1
05.28.2020,123987,4
05.28.2020,127079,1
05.28.2020,396395,1
05.28.2020,429611,1
05.28.2020,429616,2
05.28.2020,429635,6
05.28.2020,429638,4
05.28.2020,441372,1
05.28.2020,444243,1
05.28.2020,452455,5
05.28.2020,452457,1
05.28.2020,452464,1
05.28.2020,452588,1
05.28.2020,452592,2
05.28.2020,452593,2
05.28.2020,452594,1
05.28.2020,452601,1
05.28.2020,452616,1
05.28.2020,452617,2
05.28.2020,469969,2
05.28.2020,469970,1
05.28.2020,483380,1
05.28.2020,492318,4
05.28.2020,494677,2
05.28.2020,500224,1
05.28.2020,503648,1
05.28.2020,503649,4
05.28.2020,503661,3
05.28.2020,503663,3
05.28.2020,503666,1
05.28.2020,503669,1
05.28.2020,503670,1
05.28.2020,506485,1
05.28.2020,527947,1
05.28.2020,527949,1
05.28.2020,527950,1
05.28.2020,1185410,1
05.28.2020,1185416,3
05.28.2020,1185420,13
05.28.2020,1185422,5
05.28.2020,1185476,1
05.28.2020,1185506,2
05.28.2020,1185508,1
05.28.2020,1185512,1
05.28.2020,1185513,1
05.28.2020,1185515,5
05.28.2020,1185519,1
05.28.2020,1185534,3
05.28.2020,1185537,1
05.28.2020,1185595,1
05.28.2020,1185597,2
05.28.2020,1185599,6
05.28.2020,1185716,3
05.28.2020,1185718,1
05.28.2020,1185817,1
05.28.2020,1186333,4
05.28.2020,1186334,3
05.28.2020,1186335,4
05.29.2020,23929,1
05.29.2020,118219,1
05.29.2020,120719,1
05.29.2020,227151,1
05.29.2020,301873,1
05.29.2020,452597,1
05.29.2020,452612,1
05.29.2020,503668,1
05.29.2020,30295,1
05.29.2020,123987,2
05.29.2020,429616,1
05.29.2020,429617,1
05.29.2020,429635,1
05.29.2020,429638,2
05.29.2020,439591,1
05.29.2020,452454,5
05.29.2020,452455,2
05.29.2020,452457,2
05.29.2020,452458,1
05.29.2020,452459,1
05.29.2020,452593,2
05.29.2020,452594,1
05.29.2020,452616,1
05.29.2020,478192,2
05.29.2020,500224,2
05.29.2020,500225,1
05.29.2020,500227,1
05.29.2020,503645,1
05.29.2020,503649,3
05.29.2020,503652,1
05.29.2020,503663,3
05.29.2020,503666,1
05.29.2020,1185420,6
05.29.2020,1185422,3
05.29.2020,1185506,1
05.29.2020,1185510,1
05.29.2020,1185512,2
05.29.2020,1185519,1
05.29.2020,1185597,5
05.29.2020,1185599,4
05.29.2020,1185716,1
05.29.2020,1185718,1
05.29.2020,1186333,1
05.29.2020,1186334,1
05.29.2020,1186335,1
06.01.2020,22433,1
06.01.2020,26554,1
06.01.2020,28835,1
06.01.2020,31363,1
06.01.2020,35926,1
06.01.2020,53030,1
06.01.2020,123040,1
06.01.2020,123105,1
06.01.2020,123141,2
06.01.2020,452597,2
06.01.2020,503668,1
06.01.2020,1185473,1
06.01.2020,1185477,1
06.01.2020,1185498,1
06.01.2020,1185511,9
06.01.2020,1185538,2
06.01.2020,1185717,1
06.01.2020,22837,1
06.01.2020,30187,1
06.01.2020,53031,1
06.01.2020,117054,2
06.01.2020,118222,1
06.01.2020,123987,6
06.01.2020,212433,1
06.01.2020,292405,1
06.01.2020,429635,3
06.01.2020,429638,3
06.01.2020,452454,11
06.01.2020,452457,1
06.01.2020,452458,1
06.01.2020,452459,1
06.01.2020,452594,2
06.01.2020,452616,1
06.01.2020,452617,1
06.01.2020,469970,1
06.01.2020,478192,2
06.01.2020,492318,3
06.01.2020,503643,1
06.01.2020,503663,2
06.01.2020,503672,1
06.01.2020,542330,1
06.01.2020,1185360,1
06.01.2020,1185408,6
06.01.2020,1185410,4
06.01.2020,1185412,3
06.01.2020,1185414,4
06.01.2020,1185416,1
06.01.2020,1185418,2
06.01.2020,1185420,6
06.01.2020,1185422,3
06.01.2020,1185510,2
06.01.2020,1185512,2
06.01.2020,1185519,1
06.01.2020,1185534,3
06.01.2020,1185535,2
06.01.2020,1185537,2
06.01.2020,1185597,3
06.01.2020,1185599,2
06.01.2020,1186334,1
06.01.2020,1186335,2
06.02.2020,23486,1
06.02.2020,35844,1
06.02.2020,43213,1
06.02.2020,45038,1
06.02.2020,53030,1
06.02.2020,117126,1
06.02.2020,127166,1
06.02.2020,301873,1
06.02.2020,452456,1
06.02.2020,503671,1
06.02.2020,1185049,1
06.02.2020,1185456,1
06.02.2020,1185461,2
06.02.2020,1185498,1
06.02.2020,1185511,1
06.02.2020,1185717,1
06.02.2020,1186336,1
06.02.2020,1295440,1
06.02.2020,16067,1
06.02.2020,28177,2
06.02.2020,28645,1
06.02.2020,30187,1
06.02.2020,30295,1
06.02.2020,30649,2
06.02.2020,53031,1
06.02.2020,117054,1
06.02.2020,118222,1
06.02.2020,123987,3
06.02.2020,125456,1
06.02.2020,291959,1
06.02.2020,396395,2
06.02.2020,429614,1
06.02.2020,429631,8
06.02.2020,429635,2
06.02.2020,429638,11
06.02.2020,439591,2
06.02.2020,441372,1
06.02.2020,452454,3
06.02.2020,452455,3
06.02.2020,452456,3
06.02.2020,452457,1
06.02.2020,452458,1
06.02.2020,452459,1
06.02.2020,452601,1
06.02.2020,452608,1
06.02.2020,469969,1
06.02.2020,469970,4
06.02.2020,478192,1
06.02.2020,492318,4
06.02.2020,494677,1
06.02.2020,500224,1
06.02.2020,503643,1
06.02.2020,503652,1
06.02.2020,503663,2
06.02.2020,503669,1
06.02.2020,503670,1
06.02.2020,506485,2
06.02.2020,506486,1
06.02.2020,527949,2
06.02.2020,559657,1
06.02.2020,1185360,2
06.02.2020,1185408,6
06.02.2020,1185410,7
06.02.2020,1185412,1
06.02.2020,1185414,5
06.02.2020,1185418,7
06.02.2020,1185420,4
06.02.2020,1185422,3
06.02.2020,1185506,1
06.02.2020,1185512,2
06.02.2020,1185515,2
06.02.2020,1185519,4
06.02.2020,1185520,1
06.02.2020,1185521,1
06.02.2020,1185534,5
06.02.2020,1185535,2
06.02.2020,1185537,1
06.02.2020,1185597,1
06.02.2020,1185599,2
06.02.2020,1186333,4
06.02.2020,1186334,3
06.02.2020,1186335,1
06.03.2020,117137,1
06.03.2020,429631,1
06.03.2020,429638,2
06.03.2020,503668,2
06.03.2020,521317,1
06.03.2020,527949,1
06.03.2020,1184895,1
06.03.2020,1185055,1
06.03.2020,1185420,1
06.03.2020,1185463,1
06.03.2020,1185468,1
06.03.2020,1185487,1
06.03.2020,1185511,1
06.03.2020,1185517,1
06.03.2020,1185538,1
06.03.2020,28347,1
06.03.2020,28645,1
06.03.2020,47197,1
06.03.2020,396395,1
06.03.2020,429614,1
06.03.2020,429616,2
06.03.2020,429617,1
06.03.2020,429631,6
06.03.2020,429635,1
06.03.2020,429638,6
06.03.2020,441372,2
06.03.2020,452454,2
06.03.2020,452455,2
06.03.2020,452456,1
06.03.2020,452460,1
06.03.2020,452465,1
06.03.2020,452594,1
06.03.2020,469969,2
06.03.2020,469970,1
06.03.2020,492318,6
06.03.2020,494677,1
06.03.2020,500224,1
06.03.2020,500225,1
06.03.2020,503643,1
06.03.2020,503663,1
06.03.2020,503664,1
06.03.2020,503666,1
06.03.2020,503670,1
06.03.2020,503672,1
06.03.2020,521317,1
06.03.2020,527949,3
06.03.2020,527950,2
06.03.2020,542330,1
06.03.2020,1185408,3
06.03.2020,1185410,2
06.03.2020,1185418,2
06.03.2020,1185420,6
06.03.2020,1185422,1
06.03.2020,1185506,1
06.03.2020,1185508,1
06.03.2020,1185510,3
06.03.2020,1185512,2
06.03.2020,1185513,1
06.03.2020,1185515,1
06.03.2020,1185527,1
06.03.2020,1185534,2
06.03.2020,1185535,1
06.03.2020,1185537,2
06.03.2020,1185595,1
06.03.2020,1185714,1
06.03.2020,1185716,1
06.03.2020,1185718,1
06.03.2020,1185720,1
06.03.2020,1186334,2
06.03.2020,1186335,1
06.04.2020,33132,1
06.04.2020,116965,1
06.04.2020,117106,1
06.04.2020,117133,1
06.04.2020,161762,1
06.04.2020,503659,1
06.04.2020,503662,1
06.04.2020,503668,1
06.04.2020,1185006,1
06.04.2020,1185477,1
06.04.2020,1185511,2
06.04.2020,30654,1
06.04.2020,47197,1
06.04.2020,76245,1
06.04.2020,291959,1
06.04.2020,429616,2
06.04.2020,429631,3
06.04.2020,429638,1
06.04.2020,439591,1
06.04.2020,441372,3
06.04.2020,452456,1
06.04.2020,452594,1
06.04.2020,452601,1
06.04.2020,452609,1
06.04.2020,469969,2
06.04.2020,478192,1
06.04.2020,492318,3
06.04.2020,494677,1
06.04.2020,500224,3
06.04.2020,500225,2
06.04.2020,500226,1
06.04.2020,500227,1
06.04.2020,503645,1
06.04.2020,503652,2
06.04.2020,503663,1
06.04.2020,503670,1
06.04.2020,521317,1
06.04.2020,527950,4
06.04.2020,1185408,6
06.04.2020,1185410,4
06.04.2020,1185414,1
06.04.2020,1185420,7
06.04.2020,1185422,2
06.04.2020,1185508,1
06.04.2020,1185510,1
06.04.2020,1185512,1
06.04.2020,1185517,1
06.04.2020,1185595,1
06.04.2020,1185597,1
06.04.2020,1185599,1
06.04.2020,1185716,1
06.05.2020,22802,1
06.05.2020,30852,1
06.05.2020,31363,1
06.05.2020,291927,1
06.05.2020,492318,1
06.05.2020,513887,1
06.05.2020,521318,1
06.05.2020,521322,1
06.05.2020,542021,1
06.05.2020,1184893,1
06.05.2020,1184894,1
06.05.2020,1185049,1
06.05.2020,1185050,1
06.05.2020,1185492,1
06.05.2020,1185538,1
06.05.2020,1258344,1
06.05.2020,22837,1
06.05.2020,23397,1
06.05.2020,23438,1
06.05.2020,28347,1
06.05.2020,28645,1
06.05.2020,30187,1
06.05.2020,30295,1
06.05.2020,30594,1
06.05.2020,117054,1
06.05.2020,119257,1
06.05.2020,429614,2
06.05.2020,429616,4
06.05.2020,429631,7
06.05.2020,429638,3
06.05.2020,441372,1
06.05.2020,452456,1
06.05.2020,452460,1
06.05.2020,452588,1
06.05.2020,452594,1
06.05.2020,452616,1
06.05.2020,469969,5
06.05.2020,469970,1
06.05.2020,492318,4
06.05.2020,500224,3
06.05.2020,500225,1
06.05.2020,503645,2
06.05.2020,503649,1
06.05.2020,503661,1
06.05.2020,503663,2
06.05.2020,503669,1
06.05.2020,503672,1
06.05.2020,527949,2
06.05.2020,1185408,10
06.05.2020,1185410,6
06.05.2020,1185412,1
06.05.2020,1185414,3
06.05.2020,1185420,3
06.05.2020,1185422,2
06.05.2020,1185506,1
06.05.2020,1185510,5
06.05.2020,1185512,7
06.05.2020,1185513,1
06.05.2020,1185517,1
06.05.2020,1185519,1
06.05.2020,1185527,1
06.05.2020,1185535,2
06.05.2020,1185537,1
06.05.2020,1185597,1
06.05.2020,1185599,1
06.05.2020,1185718,2
06.05.2020,1186335,1
06.08.2020,19207,1
06.08.2020,22607,1
06.08.2020,22781,2
06.08.2020,117066,1
06.08.2020,117123,1
06.08.2020,117126,1
06.08.2020,117133,1
06.08.2020,123044,1
06.08.2020,469970,1
06.08.2020,501148,1
06.08.2020,1185526,1
06.08.2020,23397,1
06.08.2020,26778,2
06.08.2020,30187,2
06.08.2020,117054,1
06.08.2020,120716,1
06.08.2020,158972,2
06.08.2020,158973,4
06.08.2020,292400,1
06.08.2020,292401,1
06.08.2020,429614,4
06.08.2020,429616,3
06.08.2020,429631,4
06.08.2020,429633,3
06.08.2020,429635,4
06.08.2020,429638,1
06.08.2020,441372,3
06.08.2020,452616,1
06.08.2020,459872,1
06.08.2020,464303,1
06.08.2020,469969,1
06.08.2020,469970,1
06.08.2020,492318,2
06.08.2020,494677,1
06.08.2020,503645,1
06.08.2020,503663,1
06.08.2020,503664,1
06.08.2020,503669,1
06.08.2020,506485,2
06.08.2020,506486,1
06.08.2020,1185408,5
06.08.2020,1185410,4
06.08.2020,1185412,2
06.08.2020,1185414,1
06.08.2020,1185420,3
06.08.2020,1185422,6
06.08.2020,1185506,1
06.08.2020,1185510,4
06.08.2020,1185512,2
06.08.2020,1185519,1
06.08.2020,1185520,1
06.08.2020,1185527,1
06.08.2020,1185534,1
06.08.2020,1185714,2
06.08.2020,1185718,1
06.08.2020,1186333,1
06.09.2020,16991,1
06.09.2020,26137,1
06.09.2020,30533,1
06.09.2020,33132,1
06.09.2020,33414,1
06.09.2020,43213,1
06.09.2020,87819,1
06.09.2020,280897,1
06.09.2020,301874,1
06.09.2020,429614,1
06.09.2020,429616,1
06.09.2020,429638,1
06.09.2020,452453,1
06.09.2020,452471,1
06.09.2020,452602,1
06.09.2020,452612,1
06.09.2020,452613,1
06.09.2020,483375,1
06.09.2020,483376,1
06.09.2020,483385,1
06.09.2020,483386,1
06.09.2020,519730,1
06.09.2020,539421,1
06.09.2020,542330,1
06.09.2020,555117,1
06.09.2020,1185491,1
06.09.2020,1185493,1
06.09.2020,1185522,1
06.09.2020,1185717,1
06.09.2020,1295435,1
06.09.2020,13909,3
06.09.2020,16067,1
06.09.2020,22837,1
06.09.2020,26778,1
06.09.2020,28645,1
06.09.2020,30295,1
06.09.2020,120716,1
06.09.2020,127079,1
06.09.2020,158972,2
06.09.2020,158973,3
06.09.2020,429614,5
06.09.2020,429616,4
06.09.2020,429631,8
06.09.2020,429633,13
06.09.2020,429635,8
06.09.2020,429638,3
06.09.2020,439591,2
06.09.2020,441372,3
06.09.2020,452456,2
06.09.2020,452588,1
06.09.2020,452601,1
06.09.2020,452608,2
06.09.2020,469969,4
06.09.2020,469970,1
06.09.2020,478192,1
06.09.2020,483380,1
06.09.2020,483381,1
06.09.2020,492318,10
06.09.2020,494677,1
06.09.2020,503645,3
06.09.2020,503652,2
06.09.2020,503663,1
06.09.2020,503669,1
06.09.2020,506485,1
06.09.2020,506486,2
06.09.2020,521307,1
06.09.2020,527949,1
06.09.2020,527950,3
06.09.2020,542330,2
06.09.2020,1185408,11
06.09.2020,1185410,2
06.09.2020,1185412,2
06.09.2020,1185414,2
06.09.2020,1185416,4
06.09.2020,1185420,6
06.09.2020,1185422,5
06.09.2020,1185476,1
06.09.2020,1185506,3
06.09.2020,1185508,1
06.09.2020,1185510,6
06.09.2020,1185512,6
06.09.2020,1185513,1
06.09.2020,1185515,1
06.09.2020,1185519,4
06.09.2020,1185521,4
06.09.2020,1185534,8
06.09.2020,1185535,1
06.09.2020,1185597,1
06.09.2020,1185599,1
06.09.2020,1185714,1
06.09.2020,1185716,2
06.09.2020,1185718,1
06.09.2020,1186334,1
06.10.2020,23486,1
06.10.2020,117126,1
06.10.2020,120489,1
06.10.2020,439591,1
06.10.2020,441372,1
06.10.2020,452604,1
06.10.2020,452613,1
06.10.2020,503659,1
06.10.2020,506487,1
06.10.2020,542331,1
06.10.2020,1184894,1
06.10.2020,1185412,1
06.10.2020,1185491,1
06.10.2020,1185517,1
06.10.2020,1185526,2
06.10.2020,26778,2
06.10.2020,30187,2
06.10.2020,47197,1
06.10.2020,118222,1
06.10.2020,429614,2
06.10.2020,429616,4
06.10.2020,429631,7
06.10.2020,429633,9
06.10.2020,429635,6
06.10.2020,429638,3
06.10.2020,439591,1
06.10.2020,441372,1
06.10.2020,452594,1
06.10.2020,469969,2
06.10.2020,478192,1
06.10.2020,492318,2
06.10.2020,503652,1
06.10.2020,503661,1
06.10.2020,527949,1
06.10.2020,527950,6
06.10.2020,1185408,1
06.10.2020,1185412,1
06.10.2020,1185414,2
06.10.2020,1185416,5
06.10.2020,1185420,4
06.10.2020,1185476,1
06.10.2020,1185506,2
06.10.2020,1185508,1
06.10.2020,1185510,1
06.10.2020,1185512,1
06.10.2020,1185519,5
06.10.2020,1185521,4
06.10.2020,1185527,1
06.10.2020,1185713,1
06.11.2020,31363,1
06.11.2020,291996,1
06.11.2020,452590,1
06.11.2020,452604,1
06.11.2020,483378,1
06.11.2020,483388,1
06.11.2020,483390,1
06.11.2020,483392,1
06.11.2020,483395,1
06.11.2020,555127,2
06.11.2020,1185006,1
06.11.2020,1185473,1
06.11.2020,1185493,1
06.11.2020,1185498,1
06.11.2020,1185526,1
06.11.2020,1185991,1
06.11.2020,1186336,1
06.11.2020,22213,1
06.11.2020,23397,1
06.11.2020,26778,4
06.11.2020,28347,1
06.11.2020,30187,1
06.11.2020,30295,2
06.11.2020,120716,1
06.11.2020,123987,3
06.11.2020,282178,1
06.11.2020,429614,1
06.11.2020,429616,4
06.11.2020,429631,4
06.11.2020,429633,8
06.11.2020,429635,3
06.11.2020,429638,1
06.11.2020,452454,1
06.11.2020,452455,3
06.11.2020,452458,1
06.11.2020,452460,1
06.11.2020,452592,1
06.11.2020,452594,2
06.11.2020,452601,1
06.11.2020,483383,1
06.11.2020,492318,4
06.11.2020,503643,1
06.11.2020,503669,1
06.11.2020,527949,1
06.11.2020,527950,1
06.11.2020,559657,1
06.11.2020,1185408,2
06.11.2020,1185412,1
06.11.2020,1185414,1
06.11.2020,1185416,3
06.11.2020,1185420,2
06.11.2020,1185422,1
06.11.2020,1185506,2
06.11.2020,1185519,1
06.11.2020,1185520,1
06.11.2020,1185534,1
06.11.2020,1185535,1
06.11.2020,1185597,1
06.11.2020,1185599,1
06.11.2020,1185714,1
06.11.2020,1186332,3
06.11.2020,1186334,2
06.11.2020,1186335,3
06.15.2020,31363,1
06.15.2020,116965,1
06.15.2020,291996,1
06.15.2020,434025,1
06.15.2020,452455,1
06.15.2020,452590,1
06.15.2020,452606,1
06.15.2020,452613,1
06.15.2020,463301,1
06.15.2020,502238,4
06.15.2020,503672,1
06.15.2020,1185468,1
06.15.2020,1185517,1
06.15.2020,1185538,1
06.15.2020,1185717,1
06.15.2020,1186336,1
06.15.2020,26778,1
06.15.2020,30295,3
06.15.2020,123141,1
06.15.2020,123987,8
06.15.2020,212432,1
06.15.2020,212433,1
06.15.2020,429614,1
06.15.2020,429616,2
06.15.2020,429631,7
06.15.2020,429633,11
06.15.2020,429635,5
06.15.2020,452452,2
06.15.2020,452454,4
06.15.2020,452456,1
06.15.2020,452458,1
06.15.2020,452465,1
06.15.2020,452594,1
06.15.2020,452616,2
06.15.2020,452617,3
06.15.2020,469969,1
06.15.2020,478192,1
06.15.2020,492318,5
06.15.2020,503647,2
06.15.2020,503663,2
06.15.2020,503666,1
06.15.2020,503669,1
06.15.2020,527950,4
06.15.2020,559659,1
06.15.2020,1185408,4
06.15.2020,1185412,1
06.15.2020,1185414,3
06.15.2020,1185416,4
06.15.2020,1185420,3
06.15.2020,1185422,1
06.15.2020,1185506,1
06.15.2020,1185515,2
06.15.2020,1185520,2
06.15.2020,1185534,5
06.15.2020,1185535,3
06.15.2020,1185599,3
06.15.2020,1185718,1
06.15.2020,1186332,1
06.15.2020,1186334,2
06.15.2020,1186335,1
06.16.2020,33769,1
06.16.2020,43213,1
06.16.2020,83101,1
06.16.2020,117019,1
06.16.2020,117070,1
06.16.2020,117137,1
06.16.2020,127166,1
06.16.2020,291971,1
06.16.2020,429635,1
06.16.2020,452590,1
06.16.2020,452597,2
06.16.2020,452601,1
06.16.2020,452606,1
06.16.2020,483375,1
06.16.2020,483378,1
06.16.2020,502237,1
06.16.2020,506487,1
06.16.2020,519730,1
06.16.2020,1184894,1
06.16.2020,1185006,1
06.16.2020,1185049,1
06.16.2020,1185456,1
06.16.2020,1185477,1
06.16.2020,1185488,1
06.16.2020,1186336,2
06.16.2020,1258339,1
06.16.2020,22436,1
06.16.2020,28645,1
06.16.2020,123987,14
06.16.2020,127079,1
06.16.2020,158973,1
06.16.2020,291959,2
06.16.2020,292400,1
06.16.2020,396395,1
06.16.2020,429614,3
06.16.2020,429616,1
06.16.2020,429631,10
06.16.2020,429633,5
06.16.2020,429635,7
06.16.2020,429638,1
06.16.2020,452454,8
06.16.2020,452455,8
06.16.2020,452456,2
06.16.2020,452457,2
06.16.2020,452459,7
06.16.2020,452466,1
06.16.2020,452588,1
06.16.2020,452592,6
06.16.2020,452593,1
06.16.2020,452594,8
06.16.2020,452601,2
06.16.2020,452603,1
06.16.2020,452608,2
06.16.2020,452609,1
06.16.2020,452616,3
06.16.2020,452617,8
06.16.2020,469969,2
06.16.2020,469970,2
06.16.2020,483380,1
06.16.2020,483383,1
06.16.2020,485755,1
06.16.2020,492318,2
06.16.2020,500224,2
06.16.2020,503643,2
06.16.2020,503647,6
06.16.2020,503663,1
06.16.2020,503666,2
06.16.2020,503669,1
06.16.2020,503672,1
06.16.2020,506485,1
06.16.2020,506486,2
06.16.2020,527949,1
06.16.2020,527950,3
06.16.2020,542330,1
06.16.2020,542331,1
06.16.2020,559657,1
06.16.2020,1185408,6
06.16.2020,1185412,3
06.16.2020,1185414,2
06.16.2020,1185416,1
06.16.2020,1185420,5
06.16.2020,1185422,1
06.16.2020,1185476,1
06.16.2020,1185506,1
06.16.2020,1185519,1
06.16.2020,1185520,2
06.16.2020,1185521,2
06.16.2020,1185534,5
06.16.2020,1185535,5
06.16.2020,1185597,1
06.16.2020,1185713,1
06.16.2020,1185714,2
06.16.2020,1186332,5
06.17.2020,22802,1
06.17.2020,23929,1
06.17.2020,26137,1
06.17.2020,30657,1
06.17.2020,35308,1
06.17.2020,116967,1
06.17.2020,117066,1
06.17.2020,117101,1
06.17.2020,117106,1
06.17.2020,117126,1
06.17.2020,118219,1
06.17.2020,221746,1
06.17.2020,282186,1
06.17.2020,291996,2
06.17.2020,452590,2
06.17.2020,452611,1
06.17.2020,502237,2
06.17.2020,555117,1
06.17.2020,1185011,1
06.17.2020,1185517,1
06.17.2020,16067,1
06.17.2020,22213,1
06.17.2020,22436,1
06.17.2020,22837,1
06.17.2020,22970,1
06.17.2020,23397,1
06.17.2020,28177,1
06.17.2020,28645,1
06.17.2020,30187,1
06.17.2020,30295,1
06.17.2020,119257,1
06.17.2020,120716,2
06.17.2020,123987,9
06.17.2020,158973,1
06.17.2020,396395,1
06.17.2020,413349,1
06.17.2020,429614,3
06.17.2020,429616,1
06.17.2020,429631,6
06.17.2020,429633,1
06.17.2020,429635,3
06.17.2020,429638,1
06.17.2020,439591,1
06.17.2020,441372,2
06.17.2020,444243,1
06.17.2020,452454,7
06.17.2020,452455,2
06.17.2020,452456,2
06.17.2020,452457,1
06.17.2020,452459,2
06.17.2020,452460,1
06.17.2020,452592,8
06.17.2020,452594,2
06.17.2020,452601,1
06.17.2020,452609,1
06.17.2020,452616,2
06.17.2020,452617,5
06.17.2020,469969,1
06.17.2020,469970,1
06.17.2020,492318,1
06.17.2020,500224,4
06.17.2020,500225,1
06.17.2020,503643,1
06.17.2020,503647,1
06.17.2020,503652,1
06.17.2020,503661,1
06.17.2020,503663,1
06.17.2020,527950,3
06.17.2020,559657,1
06.17.2020,559659,1
06.17.2020,1185408,8
06.17.2020,1185416,1
06.17.2020,1185420,2
06.17.2020,1185422,1
06.17.2020,1185506,2
06.17.2020,1185512,1
06.17.2020,1185515,1
06.17.2020,1185521,2
06.17.2020,1185534,2
06.17.2020,1185535,3
06.17.2020,1185537,1
06.17.2020,1185599,1
06.17.2020,1186332,1
06.17.2020,1186334,1
06.17.2020,1186335,1
06.17.2020,1258446,1
06.18.2020,26211,1
06.18.2020,35926,1
06.18.2020,117070,1
06.18.2020,117106,1
06.18.2020,158982,1
06.18.2020,502237,1
06.18.2020,503650,3
06.18.2020,555117,1
06.18.2020,1185477,1
06.18.2020,1185486,1
06.18.2020,1185492,1
06.18.2020,1185494,1
06.18.2020,1185536,1
06.18.2020,22837,1
06.18.2020,28177,1
06.18.2020,30295,1
06.18.2020,43621,1
06.18.2020,47197,2
06.18.2020,117054,1
06.18.2020,123987,5
06.18.2020,158973,1
06.18.2020,292400,1
06.18.2020,429614,3
06.18.2020,429631,6
06.18.2020,429635,2
06.18.2020,441372,1
06.18.2020,452454,5
06.18.2020,452455,2
06.18.2020,452456,3
06.18.2020,452457,2
06.18.2020,452458,1
06.18.2020,452460,1
06.18.2020,452592,7
06.18.2020,452601,4
06.18.2020,452608,1
06.18.2020,452609,2
06.18.2020,452616,1
06.18.2020,452617,9
06.18.2020,494677,1
06.18.2020,500224,1
06.18.2020,503647,2
06.18.2020,503664,2
06.18.2020,503670,1
06.18.2020,521317,1
06.18.2020,527949,1
06.18.2020,527950,3
06.18.2020,542331,2
06.18.2020,1185408,8
06.18.2020,1185412,2
06.18.2020,1185416,2
06.18.2020,1185420,1
06.18.2020,1185422,2
06.18.2020,1185476,1
06.18.2020,1185506,2
06.18.2020,1185519,2
06.18.2020,1185521,4
06.18.2020,1185534,2
06.18.2020,1185535,3
06.18.2020,1185597,1
06.18.2020,1185716,4
06.18.2020,1185720,1
06.18.2020,1186333,1
06.19.2020,23397,1
06.19.2020,30533,1
06.19.2020,87819,1
06.19.2020,127019,1
06.19.2020,158981,1
06.19.2020,282186,1
06.19.2020,291959,2
06.19.2020,452453,1
06.19.2020,452471,1
06.19.2020,452597,1
06.19.2020,467897,1
06.19.2020,483375,1
06.19.2020,483376,1
06.19.2020,483395,1
06.19.2020,503662,1
06.19.2020,521309,1
06.19.2020,555112,1
06.19.2020,555114,1
06.19.2020,555115,1
06.19.2020,555117,2
06.19.2020,555119,1
06.19.2020,555120,1
06.19.2020,555122,1
06.19.2020,555124,1
06.19.2020,555125,1
